Year	Month	Day	Hour	Ta(C)
2010	5	12	16	0.38
2010	5	12	17	0.205
2010	5	12	18	0.85
2010	5	12	19	0.05
2010	5	12	20	-1.64
2010	5	12	21	-2.085
2010	5	12	22	-2.38
2010	5	12	23	-2.925
2010	5	13	0	-3.36
2010	5	13	1	-3.725
2010	5	13	2	-4.13
2010	5	13	3	-4.475
2010	5	13	4	-4.585
2010	5	13	5	-4.74
2010	5	13	6	-4.69
2010	5	13	7	-4.075
2010	5	13	8	-1.81
2010	5	13	9	-0.62
2010	5	13	10	0.795
2010	5	13	11	2.375
2010	5	13	12	2.795
2010	5	13	13	4.305
2010	5	13	14	3.805
2010	5	13	15	3.7
2010	5	13	16	2.995
2010	5	13	17	4.19
2010	5	13	18	1.82
2010	5	13	19	1.02
2010	5	13	20	1.39
2010	5	13	21	-0.71
2010	5	13	22	-1.075
2010	5	13	23	-1.285
2010	5	14	0	-1.765
2010	5	14	1	-1.74
2010	5	14	2	-1.915
2010	5	14	3	-2.02
2010	5	14	4	-1.985
2010	5	14	5	-2.35
2010	5	14	6	-2.695
2010	5	14	7	-2.095
2010	5	14	8	1.01
2010	5	14	9	1.605
2010	5	14	10	1.61
2010	5	14	11	2.5
2010	5	14	12	4.955
2010	5	14	13	5.59
2010	5	14	14	6.31
2010	5	14	15	7.355
2010	5	14	16	6.595
2010	5	14	17	5.155
2010	5	14	18	4.245
2010	5	14	19	3.015
2010	5	14	20	1.3
2010	5	14	21	0.045
2010	5	14	22	-0.275
2010	5	14	23	0.78
2010	5	15	0	-0.485
2010	5	15	1	-0.915
2010	5	15	2	-0.03
2010	5	15	3	-0.505
2010	5	15	4	-1.835
2010	5	15	5	-2.205
2010	5	15	6	-1.895
2010	5	15	7	0.045
2010	5	15	8	4.685
2010	5	15	9	7.145
2010	5	15	10	8.04
2010	5	15	11	8.47
2010	5	15	12	9.705
2010	5	15	13	8.075
2010	5	15	14	7.61
2010	5	15	15	7.695
2010	5	15	16	8.825
2010	5	15	17	8.845
2010	5	15	18	8.845
2010	5	15	19	8.35
2010	5	15	20	6.305
2010	5	15	21	3.685
2010	5	15	22	2.155
2010	5	15	23	1.44
2010	5	16	0	1.475
2010	5	16	1	1.3
2010	5	16	2	1.315
2010	5	16	3	0.965
2010	5	16	4	0.705
2010	5	16	5	0.915
2010	5	16	6	0.935
2010	5	16	7	4.385
2010	5	16	8	9.1
2010	5	16	9	9.57
2010	5	16	10	9.63
2010	5	16	11	9.82
2010	5	16	12	9.43
2010	5	16	13	12.015
2010	5	16	14	11.285
2010	5	16	15	11.025
2010	5	16	16	12.52
2010	5	16	17	10.4
2010	5	16	18	9.495
2010	5	16	19	8.905
2010	5	16	20	7.41
2010	5	16	21	4.66
2010	5	16	22	3.29
2010	5	16	23	3.945
2010	5	17	0	3.795
2010	5	17	1	3.83
2010	5	17	2	4.22
2010	5	17	3	5.29
2010	5	17	4	5.89
2010	5	17	5	5.74
2010	5	17	6	5.165
2010	5	17	7	6.615
2010	5	17	8	10.585
2010	5	17	9	12.53
2010	5	17	10	13.05
2010	5	17	11	13.475
2010	5	17	12	13.75
2010	5	17	13	13.695
2010	5	17	14	14.525
2010	5	17	15	13.59
2010	5	17	16	12.86
2010	5	17	17	12.055
2010	5	17	18	11.81
2010	5	17	19	10.59
2010	5	17	20	9.09
2010	5	17	21	8.415
2010	5	17	22	8.5
2010	5	17	23	7.155
2010	5	18	0	6.97
2010	5	18	1	6.06
2010	5	18	2	5.965
2010	5	18	3	4.74
2010	5	18	4	4.455
2010	5	18	5	4.43
2010	5	18	6	3.82
2010	5	18	7	3.405
2010	5	18	8	3.96
2010	5	18	9	3.715
2010	5	18	10	2.605
2010	5	18	11	2.67
2010	5	18	12	5.09
2010	5	18	13	3.74
2010	5	18	14	3.735
2010	5	18	15	4.42
2010	5	18	16	2.21
2010	5	18	17	2.21
2010	5	18	18	1.215
2010	5	18	19	1.46
2010	5	18	20	1.175
2010	5	18	21	0.775
2010	5	18	22	0.915
2010	5	18	23	0.95
2010	5	19	0	0.94
2010	5	19	1	0.625
2010	5	19	2	0.665
2010	5	19	3	0.24
2010	5	19	4	0.035
2010	5	19	5	-0.425
2010	5	19	6	-0.475
2010	5	19	7	-0.03
2010	5	19	8	0.805
2010	5	19	9	1.31
2010	5	19	10	2.36
2010	5	19	11	3.905
2010	5	19	12	5.275
2010	5	19	13	4.425
2010	5	19	14	5.65
2010	5	19	15	5.595
2010	5	19	16	5.495
2010	5	19	17	4.735
2010	5	19	18	4.555
2010	5	19	19	5.695
2010	5	19	20	4.905
2010	5	19	21	1.99
2010	5	19	22	2.295
2010	5	19	23	1.655
2010	5	20	0	0.455
2010	5	20	1	1.505
2010	5	20	2	2.285
2010	5	20	3	2.37
2010	5	20	4	0.58
2010	5	20	5	1.445
2010	5	20	6	2.105
2010	5	20	7	2.675
2010	5	20	8	4.78
2010	5	20	9	5.615
2010	5	20	10	4.405
2010	5	20	11	1.845
2010	5	20	12	1.225
2010	5	20	13	1.715
2010	5	20	14	2.51
2010	5	20	15	3.55
2010	5	20	16	3.645
2010	5	20	17	3.52
2010	5	20	18	3.39
2010	5	20	19	3.665
2010	5	20	20	3
2010	5	20	21	-0.655
2010	5	20	22	-1.135
2010	5	20	23	-0.79
2010	5	21	0	-1.47
2010	5	21	1	-2.095
2010	5	21	2	-2.185
2010	5	21	3	-2.075
2010	5	21	4	-1.66
2010	5	21	5	-0.695
2010	5	21	6	-0.34
2010	5	21	7	0.05
2010	5	21	8	0.4
2010	5	21	9	1.035
2010	5	21	10	1.46
2010	5	21	11	2.285
2010	5	21	12	3.87
2010	5	21	13	6.085
2010	5	21	14	5.165
2010	5	21	15	6.22
2010	5	21	16	7.03
2010	5	21	17	7.08
2010	5	21	18	4.12
2010	5	21	19	2.645
2010	5	21	20	1.99
2010	5	21	21	0.21
2010	5	21	22	-0.675
2010	5	21	23	-1.32
2010	5	22	0	-1.6
2010	5	22	1	-2.1
2010	5	22	2	-2.505
2010	5	22	3	-3.335
2010	5	22	4	-3.95
2010	5	22	5	-4.115
2010	5	22	6	-4.3
2010	5	22	7	-4.09
2010	5	22	8	-3.835
2010	5	22	9	-4.675
2010	5	22	10	-3.56
2010	5	22	11	-2.71
2010	5	22	12	-2.385
2010	5	22	13	-2.59
2010	5	22	14	-2.395
2010	5	22	15	-1.45
2010	5	22	16	-0.725
2010	5	22	17	-1.765
2010	5	22	18	-1.975
2010	5	22	19	-2.48
2010	5	22	20	-3.945
2010	5	22	21	-4.785
2010	5	22	22	-4.975
2010	5	22	23	-5.2
2010	5	23	0	-6.525
2010	5	23	1	-5.875
2010	5	23	2	-5.95
2010	5	23	3	-6.55
2010	5	23	4	-6.67
2010	5	23	5	-5.58
2010	5	23	6	-5.815
2010	5	23	7	-5.295
2010	5	23	8	-3.45
2010	5	23	9	-2.515
2010	5	23	10	-0.73
2010	5	23	11	0.455
2010	5	23	12	2.03
2010	5	23	13	3.81
2010	5	23	14	5.29
2010	5	23	15	4.925
2010	5	23	16	5.42
2010	5	23	17	2.715
2010	5	23	18	0.555
2010	5	23	19	-0.195
2010	5	23	20	-0.88
2010	5	23	21	-1.295
2010	5	23	22	-1.335
2010	5	23	23	-1.815
2010	5	24	0	-2.655
2010	5	24	1	-3.11
2010	5	24	2	-2.93
2010	5	24	3	-2.855
2010	5	24	4	-2.935
2010	5	24	5	-3.175
2010	5	24	6	-3.185
2010	5	24	7	-3
2010	5	24	8	-3.185
2010	5	24	9	-3.75
2010	5	24	10	-3.555
2010	5	24	11	-3.595
2010	5	24	12	-3.93
2010	5	24	13	-3.105
2010	5	24	14	-2.15
2010	5	24	15	-2.745
2010	5	24	16	-4.035
2010	5	24	17	-4.175
2010	5	24	18	-2.395
2010	5	24	19	-2.905
2010	5	24	20	-3.1
2010	5	24	21	-3.155
2010	5	24	22	-3.2
2010	5	24	23	-3.205
2010	5	25	0	-3.41
2010	5	25	1	-4.19
2010	5	25	2	-4.27
2010	5	25	3	-4.115
2010	5	25	4	-4.455
2010	5	25	5	-5.365
2010	5	25	6	-4.625
2010	5	25	7	-3.795
2010	5	25	8	0.82
2010	5	25	9	3.305
2010	5	25	10	3.585
2010	5	25	11	4.68
2010	5	25	12	5.105
2010	5	25	13	3.61
2010	5	25	14	5.745
2010	5	25	15	6.28
2010	5	25	16	8.67
2010	5	25	17	8.98
2010	5	25	18	7.24
2010	5	25	19	7.09
2010	5	25	20	4.105
2010	5	25	21	1.395
2010	5	25	22	1.91
2010	5	25	23	3.76
2010	5	26	0	4.435
2010	5	26	1	4.265
2010	5	26	2	3.86
2010	5	26	3	3.97
2010	5	26	4	4.22
2010	5	26	5	3.66
2010	5	26	6	3.915
2010	5	26	7	4.235
2010	5	26	8	5.54
2010	5	26	9	7.925
2010	5	26	10	8.925
2010	5	26	11	9.78
2010	5	26	12	10.315
2010	5	26	13	10.19
2010	5	26	14	10.745
2010	5	26	15	9.59
2010	5	26	16	8.06
2010	5	26	17	8.555
2010	5	26	18	8.82
2010	5	26	19	8.29
2010	5	26	20	7.385
2010	5	26	21	6.295
2010	5	26	22	5.635
2010	5	26	23	5.86
2010	5	27	0	6.565
2010	5	27	1	6.72
2010	5	27	2	6.92
2010	5	27	3	6.655
2010	5	27	4	5.73
2010	5	27	5	4.975
2010	5	27	6	6.37
2010	5	27	7	6.465
2010	5	27	8	6.76
2010	5	27	9	7.445
2010	5	27	10	8.3
2010	5	27	11	8.505
2010	5	27	12	10.73
2010	5	27	13	12.305
2010	5	27	14	12.02
2010	5	27	15	11.725
2010	5	27	16	10.465
2010	5	27	17	9.43
2010	5	27	18	8.13
2010	5	27	19	7.285
2010	5	27	20	5.975
2010	5	27	21	5.68
2010	5	27	22	6.475
2010	5	27	23	7.13
2010	5	28	0	6.775
2010	5	28	1	7.465
2010	5	28	2	7.415
2010	5	28	3	6.875
2010	5	28	4	6.925
2010	5	28	5	6.585
2010	5	28	6	5.765
2010	5	28	7	7.275
2010	5	28	8	10.01
2010	5	28	9	11.135
2010	5	28	10	11.63
2010	5	28	11	12.605
2010	5	28	12	11.925
2010	5	28	13	10.085
2010	5	28	14	5.99
2010	5	28	15	3.81
2010	5	28	16	2.21
2010	5	28	17	1.95
2010	5	28	18	3.75
2010	5	28	19	3.375
2010	5	28	20	1.3
2010	5	28	21	1.245
2010	5	28	22	0.395
2010	5	28	23	-0.1
2010	5	29	0	-0.155
2010	5	29	1	-1.12
2010	5	29	2	-1.485
2010	5	29	3	-2.1
2010	5	29	4	-2.35
2010	5	29	5	-2.415
2010	5	29	6	-2.61
2010	5	29	7	-2.315
2010	5	29	8	-2.225
2010	5	29	9	-1.945
2010	5	29	10	-1.545
2010	5	29	11	-1.655
2010	5	29	12	-0.1
2010	5	29	13	0.755
2010	5	29	14	1.775
2010	5	29	15	0.07
2010	5	29	16	-0.92
2010	5	29	17	-0.145
2010	5	29	18	1.6
2010	5	29	19	1.075
2010	5	29	20	0.77
2010	5	29	21	-0.83
2010	5	29	22	-1.64
2010	5	29	23	-2.25
2010	5	30	0	-2.94
2010	5	30	1	-3.185
2010	5	30	2	-3.13
2010	5	30	3	-3.575
2010	5	30	4	-3.54
2010	5	30	5	-2.545
2010	5	30	6	-2.605
2010	5	30	7	-1.27
2010	5	30	8	2.75
2010	5	30	9	2.235
2010	5	30	10	2.57
2010	5	30	11	3.48
2010	5	30	12	4.66
2010	5	30	13	5.005
2010	5	30	14	5.27
2010	5	30	15	5.755
2010	5	30	16	5.96
2010	5	30	17	6.245
2010	5	30	18	6.195
2010	5	30	19	5.625
2010	5	30	20	4.525
2010	5	30	21	2.835
2010	5	30	22	1.845
2010	5	30	23	1.46
2010	5	31	0	0.835
